YEAR,TEAM,SEED,CONF,KADJ EM,KADJ O,KADJ D,KADJ T,BADJ EM,BADJ O,BADJ D,BARTHAG,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,2PT%,2PT%D,3PT%,3PT%D,2PTR,3PTR,EXP,TALENT,AVG HGT,EFF HGT,PPPO,PPPD,WAB,ELITE SOS,BADJ T,ROUNDS_WON,RELATIVE RATING,KILLSHOTS PER GAME,KILL SHOTS CONCEDED PER GAME,KILLSHOTS MARGIN,ROSTER RANK,INJURY RANK,NET RPI,ELO,B POWER,Q1 W,Q2 W,Q1 PLUS Q2 W,Q3 Q4 L,RESUME,R SCORE,SEED_DIVERGENCE,COACH,COACH_PREMIUM
2024,McNeese St.,12,Slnd,12.8626,114.033,101.171,65.5793,10.223,111.288,101.065,0.752,54.9,47.8,40.6,33.9,14.2,23.0,32.1,69.6,52.8,46.3,39.4,33.0,66.4,33.6,2.328,18.38,75.996,79.315,1.174,0.959,0.7,8.837,65.325,0.0,9.690489296,0.8,0.266666667,0.533333333,,,56,28,56.0,1,2,3,1,101,3.37,0,Will Wade,-0.8
2024,UAB,12,Amer,6.28179,113.68,107.398,67.7997,6.447,112.729,106.282,0.663,50.1,51.0,40.5,31.4,16.7,16.1,35.3,69.0,50.4,50.2,33.1,35.0,68.7,31.3,2.218,21.521,77.086,80.715,1.111,1.088,-2.7,17.731,67.733,0.0,6.392997616,0.617647059,0.529411765,0.088235294,,,105,62,112.5,0,7,7,4,102,0.01,-2,Andy Kennedy,-1.2
2024,Samford,13,SC,9.79228,113.083,103.291,72.4779,9.327,111.741,102.414,0.732,56.9,50.0,36.4,37.0,18.1,21.7,30.2,68.0,55.5,49.5,39.3,33.9,59.1,40.9,2.096,14.838,75.75,79.553,1.144,1.009,0.07,11.368,72.568,0.0,5.864285244,0.8125,0.3125,0.5,,,74,33,89.0,0,2,2,3,113,0.08,0,Bucky Mcmillan,-0.2
2024,Yale,13,Ivy,9.47275,110.825,101.352,64.5226,9.732,109.787,100.055,0.744,52.3,49.7,26.9,29.0,14.1,16.0,28.4,76.0,52.5,48.8,34.6,34.0,64.7,35.3,1.91,9.096,78.197,80.485,1.102,1.021,-2.5,16.194,64.628,1.0,8.831696181,0.64516129,0.387096774,0.258064516,,,83,53,72.0,0,3,3,4,123,0.05,0,James Jones,0.7
2024,College of Charleston,13,CAA,7.60727,113.736,106.128,69.7757,8.116,113.335,105.219,0.702,52.4,50.6,26.9,28.3,14.3,16.4,33.5,73.4,52.6,50.5,34.8,33.8,52.9,47.1,1.788,5.524,77.503,81.18,1.144,1.043,-1.6,11.135,69.952,0.0,8.607783555,0.575757576,0.393939394,0.181818182,,,96,36,97.5,0,1,1,4,125,0.01,0,Pat Kelsey,-2.2
2024,Vermont,13,AE,6.9772,107.122,100.145,63.2333,5.839,104.523,98.684,0.659,51.8,46.7,29.7,25.9,13.8,15.1,22.4,76.7,53.1,46.4,33.5,31.5,55.9,44.1,2.309,4.273,76.92,79.286,1.074,0.97,-1.2,10.22,63.308,0.0,8.233174788,0.484848485,0.333333333,0.151515152,,,102,40,92.5,0,2,2,4,126,0.01,-1,John Becker,-1.1
2024,Morehead St.,14,OVC,5.46884,108.989,103.52,64.2353,3.291,106.669,103.378,0.589,54.4,45.7,31.3,32.7,18.5,15.5,32.0,73.6,55.6,45.4,35.3,31.1,54.9,45.1,2.372,16.078,78.094,80.434,1.102,0.999,-3.4,11.774,64.279,0.0,4.936794969,0.387096774,0.35483871,0.032258065,,,108,85,106.0,0,0,0,4,153,0.0,0,Preston Spradlin,-0.3
2024,Akron,14,MAC,4.93709,107.009,102.072,65.8933,3.485,105.033,101.548,0.596,52.0,48.6,33.6,29.0,17.2,16.6,29.5,74.4,54.8,50.7,32.0,30.0,58.5,41.5,2.584,10.97,76.791,79.973,1.079,0.997,-4.5,11.931,65.698,0.0,5.622619735,0.46875,0.34375,0.125,,,106,103,111.5,0,2,2,4,131,0.0,0,John Groce,2.1
2024,Oakland,14,Horz,2.81743,108.593,105.776,66.6629,3.176,107.819,104.643,0.585,52.1,50.6,30.9,26.8,16.2,16.3,30.6,71.4,51.8,50.5,35.1,33.9,59.2,40.8,2.571,7.281,76.451,78.86,1.104,1.053,-4.2,15.066,66.769,1.0,1.365176068,0.666666667,0.444444444,0.222222222,,,126,79,134.0,1,1,2,6,106,0.0,-1,Greg Kampe,0.4
2024,Colgate,14,Pat,2.15009,104.65,102.5,66.2225,0.445,102.289,101.844,0.513,53.4,47.2,27.6,24.5,16.3,16.1,25.0,75.5,53.3,48.7,35.7,29.9,61.7,38.3,1.902,0.2,77.926,81.273,1.062,0.968,-4.1,11.19,66.194,0.0,5.250932057,0.676470588,0.382352941,0.294117647,,,125,95,128.0,0,1,1,4,157,0.0,-1,Matt Langel,-0.7
2024,Western Kentucky,15,CUSA,3.06263,105.552,102.489,75.1443,3.401,105.196,101.795,0.593,51.9,48.3,32.9,33.4,18.3,18.6,28.5,73.3,52.1,48.3,34.4,32.2,69.0,31.0,2.412,32.318,77.312,80.009,1.049,0.985,-6.6,9.879,75.058,0.0,3.758626474,0.677419355,0.419354839,0.258064516,,,136,130,145.0,0,1,1,11,204,0.0,0,Steve Lutz,-0.1
2024,South Dakota St.,15,Sum,2.98745,108.662,105.674,67.8617,3.102,107.558,104.456,0.583,55.3,50.8,30.4,27.4,16.4,16.5,24.4,74.7,55.9,49.0,36.2,35.2,59.8,40.2,1.819,7.614,77.088,80.807,1.099,1.043,-7.4,9.978,67.896,0.0,3.22147868,0.7,0.366666667,0.333333333,,,135,112,143.0,0,0,0,9,228,0.0,0,Eric Henderson,-0.3
2024,Long Beach St.,15,BW,-0.00456917,107.857,107.862,71.1635,-2.567,105.389,107.956,0.431,48.9,51.2,38.1,32.6,17.1,18.5,33.3,70.4,49.7,50.0,31.3,35.1,71.7,28.3,2.22,11.174,77.131,80.347,1.058,1.049,-8.0,12.603,71.405,0.0,1.232675906,0.529411765,0.382352941,0.147058824,,,170,142,167.5,0,3,3,11,201,0.0,-1,Dan Monson,-0.6
2024,Saint Peter's,15,MAAC,-2.32142,98.5882,100.91,63.9542,-3.34,96.817,100.157,0.404,45.0,46.6,38.1,42.3,19.6,20.3,35.1,70.6,42.4,46.4,33.9,31.5,68.9,31.1,1.797,0.702,77.234,79.592,0.992,0.963,-8.8,9.395,63.989,0.0,-2.494326498,0.35483871,0.387096774,-0.032258065,,,187,150,192.0,0,0,0,10,210,0.0,-1,Bashir Mason,-0.1
2024,Longwood,16,BSth,0.95941,105.712,104.753,66.7619,-0.867,103.961,104.828,0.476,49.4,51.3,39.5,36.1,18.0,19.6,36.7,74.5,48.6,50.9,34.2,34.6,71.7,28.3,2.323,17.521,77.071,79.691,1.068,1.009,-8.6,9.715,66.81,0.0,1.150912903,0.448275862,0.275862069,0.172413793,,,163,146,148.5,0,1,1,10,231,0.0,0,Griff Aldrich,-0.2
2024,Montana St.,16,BSky,-3.90152,103.305,107.206,68.7956,-2.97,102.885,105.855,0.419,53.9,52.3,30.7,37.0,16.8,18.6,20.7,71.4,53.4,54.1,36.4,32.6,58.6,41.4,2.373,0.2,77.044,79.76,1.051,1.061,-12.6,9.572,68.489,,-4.806592702,0.3125,0.53125,-0.21875,,,208,186,247.0,0,1,1,13,264,0.0,0,Matt Logie,0.0
2024,Stetson,16,ASun,-4.1041,110.262,114.366,66.1646,-5.725,108.238,113.963,0.356,53.4,52.0,31.7,25.9,15.8,13.5,27.5,68.8,52.5,52.2,36.5,34.5,58.2,41.8,2.058,19.778,77.673,81.379,1.112,1.121,-6.8,12.662,65.95,0.0,-3.049994961,0.4375,0.75,-0.3125,,,209,157,198.0,1,0,1,8,212,0.0,0,Donnie Jones,0.0
2024,Grambling St.,16,SWAC,-7.80999,99.2736,107.084,64.8232,-8.337,97.672,106.009,0.281,48.2,49.1,39.6,33.9,20.5,19.0,28.1,67.3,47.0,48.4,34.1,33.7,70.2,29.8,2.34,12.502,76.762,80.211,0.971,1.027,-8.0,15.298,64.9,0.0,-7.856933866,0.363636364,0.393939394,-0.03030303,,,279,179,279.0,0,0,0,8,234,0.0,0,Donte Jackson,0.0
2024,Howard,16,MEAC,-8.26281,105.489,113.752,67.5375,-8.407,104.47,112.877,0.291,52.0,50.9,42.2,39.1,21.4,16.7,33.4,69.3,49.2,50.8,37.5,34.0,61.1,38.9,2.194,31.316,76.439,79.358,1.064,1.072,-12.1,8.38,67.683,,-6.29836949,0.454545455,0.454545455,0.0,,,273,223,267.0,0,0,0,12,272,0.0,0,Kenneth Blakeney,0.0
2024,Wagner,16,NEC,-10.0944,95.7835,105.878,61.253,-10.014,95.002,105.016,0.24,44.6,48.4,26.8,29.9,15.9,17.0,29.5,73.0,42.8,50.9,31.6,29.9,61.8,38.2,1.596,0.2,76.232,78.931,0.973,0.994,-11.7,8.04,61.28,0.0,-8.835686166,0.233333333,0.466666667,-0.233333333,,,290,253,283.0,0,0,0,13,304,0.0,0,Donald Copeland,0.0
2025,Duke,1,ACC,38.1518,127.999,89.847,65.803,37.181,128.453,91.272,0.981,57.4,44.5,32.1,25.4,14.4,17.7,35.2,73.5,58.0,43.4,37.7,30.9,54.6,45.4,0.968,80.734,79.763,82.221,1.242,0.93,9.6,30.63,65.706,4.0,35.92258166,1.0,0.205128205,0.794871795,,,1,3,1.3,9,7,16,0,9,99.97,0,Jon Scheyer,2.0
2025,Florida,1,SEC,35.8258,127.938,92.1126,69.5912,33.693,127.699,94.006,0.971,55.0,45.3,32.6,33.0,15.0,17.0,38.1,71.2,56.4,45.9,35.5,29.6,56.4,43.6,1.887,28.619,78.018,82.097,1.206,0.977,11.1,37.75,69.516,6.0,32.92898906,0.9,0.275,0.625,,,3,2,3.3,11,9,20,0,4,99.95,0,Todd Golden,1.2
2025,Houston,1,B12,35.4439,123.269,87.8253,61.5016,36.804,124.791,87.987,0.982,52.7,44.9,28.2,34.1,14.6,21.7,36.1,70.7,49.0,43.9,39.8,30.9,65.5,34.5,2.278,75.695,76.82,79.578,1.167,0.92,11.6,38.577,61.425,5.0,34.03080808,0.775,0.25,0.525,,,4,1,2.0,13,7,20,0,3,99.96,0,Kelvin Sampson,2.6
2025,Auburn,1,SEC,35.0385,128.505,93.4663,67.6684,35.396,129.049,93.653,0.976,55.7,46.0,33.5,39.2,13.4,17.4,34.3,69.7,56.1,47.2,36.8,29.2,59.4,40.6,2.573,34.433,78.431,81.057,1.213,1.007,12.5,45.564,67.776,4.0,30.08271795,0.921052632,0.236842105,0.684210526,,,2,5,3.3,15,7,22,0,1,99.95,0,Bruce Pearl,0.9
2025,Tennessee,2,SEC,31.4386,119.981,88.5426,63.6241,28.203,119.285,91.082,0.957,52.8,44.4,35.4,29.4,16.0,17.8,35.4,69.9,54.1,46.7,34.0,27.8,57.0,43.0,2.65,51.743,77.149,81.352,1.142,0.963,9.3,41.282,63.823,3.0,26.23859928,0.526315789,0.236842105,0.289473684,,,5,7,5.3,11,5,16,0,5,99.91,0,Rick Barnes,-3.0
2025,Alabama,2,SEC,29.9064,126.598,96.6919,74.9404,31.278,127.634,96.356,0.962,56.3,47.9,40.1,33.9,16.7,13.5,34.7,70.8,59.7,48.8,35.0,30.8,53.8,46.2,1.819,58.572,78.074,82.581,1.187,1.06,9.8,46.471,74.645,3.0,27.57561939,0.459459459,0.189189189,0.27027027,,,6,8,5.7,11,8,19,0,2,99.92,0,Nate Oats,0.9
2025,Michigan St.,2,B10,27.5664,118.056,90.49,67.7809,24.997,116.833,91.836,0.941,51.2,46.1,37.8,33.1,16.6,16.4,35.3,75.4,53.6,49.1,30.8,27.9,67.3,32.7,1.752,74.743,78.039,81.913,1.125,0.968,7.8,34.707,67.859,3.0,23.67964297,0.702702703,0.324324324,0.378378378,,,11,6,10.7,13,5,18,0,6,99.89,0,Tom Izzo,10.3
2025,St. John's,2,BE,26.3752,113.938,87.5628,70.1918,23.469,112.558,89.089,0.936,49.7,46.6,30.2,30.4,15.6,21.9,37.3,71.1,51.5,45.8,30.4,31.8,69.7,30.3,2.12,64.078,78.209,80.533,1.102,0.922,7.8,27.94,70.097,1.0,26.85365478,0.75,0.222222222,0.527777778,,,13,4,13.0,6,11,17,0,25,99.9,-1,Rick Pitino,2.6
2025,Texas Tech,3,B12,28.0555,125.335,97.2799,65.4879,29.31,126.01,96.7,0.955,55.5,48.0,29.7,33.5,14.8,17.4,34.3,71.5,54.3,48.2,37.9,31.7,55.4,44.6,1.972,36.947,76.407,79.854,1.2,1.002,5.8,35.224,65.554,3.0,25.14707128,0.594594595,0.27027027,0.324324324,,,7,20,7.3,9,4,13,0,15,99.83,1,Grant Mccasland,0.9
2025,Iowa St.,3,B12,27.0002,119.483,92.4824,68.6373,26.529,118.876,92.347,0.948,54.6,48.4,38.5,28.9,16.9,21.8,32.2,71.6,55.1,47.5,35.8,33.2,63.1,36.9,2.401,35.926,77.854,81.053,1.14,0.965,5.4,36.738,68.54,1.0,25.18182583,1.028571429,0.314285714,0.714285714,,,9,27,8.3,9,7,16,0,19,99.71,0,T J Otzelberger,0.0
2025,Wisconsin,3,B10,26.4425,123.276,96.8339,67.7504,26.317,122.43,96.113,0.942,53.6,47.9,33.8,28.1,14.1,14.5,28.0,73.4,54.7,46.8,34.9,33.0,51.9,48.1,2.223,24.761,78.113,81.776,1.157,1.023,5.9,35.559,67.473,1.0,23.14448717,0.621621622,0.243243243,0.378378378,,,14,19,13.7,8,10,18,0,17,99.7,0,Greg Gard,-1.2
2025,Kentucky,3,SEC,24.2565,123.868,99.6111,71.013,25.148,123.862,98.714,0.931,56.0,50.4,35.9,31.0,15.2,14.0,28.7,74.1,55.9,53.7,37.4,30.8,58.3,41.7,2.329,46.326,78.775,82.178,1.17,1.068,5.6,43.526,70.867,2.0,20.33377253,0.722222222,0.361111111,0.361111111,,,15,29,16.7,11,1,12,0,8,99.69,-1,Mark Pope,-1.9
2025,Maryland,4,B10,26.3341,118.089,91.7546,69.8717,25.794,117.835,92.041,0.945,53.8,47.0,32.9,25.9,14.5,20.2,31.0,72.8,52.7,47.6,37.2,30.7,64.5,35.5,1.64,66.049,77.5,80.919,1.151,0.944,4.6,31.337,69.841,2.0,23.58272025,0.972222222,0.305555556,0.666666667,,,10,21,12.0,8,6,14,0,18,99.67,0,Kevin Willard,-2.0
2025,Arizona,4,B12,25.7423,122.567,96.8244,69.9324,27.472,123.94,96.468,0.947,52.9,48.6,36.6,29.2,16.2,16.6,35.9,71.5,55.1,47.2,32.4,33.6,65.4,34.6,1.92,66.268,77.892,80.498,1.156,1.025,5.4,44.259,69.862,2.0,23.44775186,0.594594595,0.216216216,0.378378378,,,12,25,10.7,9,5,14,0,10,99.69,0,Tommy Lloyd,-3.6
2025,Texas A&M,4,SEC,24.0735,116.281,92.2075,66.2185,22.555,115.676,93.121,0.924,47.5,48.2,41.7,35.3,18.2,19.7,42.0,72.2,48.0,46.5,31.1,33.4,62.4,37.6,2.764,69.423,77.361,79.763,1.093,0.999,5.2,39.956,66.083,1.0,20.3848093,0.794117647,0.264705882,0.529411765,,,18,30,20.3,7,9,16,0,13,99.4,-1,Buzz Williams,-0.4
2025,Purdue,4,B10,23.8002,124.163,100.363,65.0357,25.043,125.046,100.003,0.929,56.3,52.0,34.6,31.0,15.6,17.8,31.0,70.1,55.5,56.4,38.5,30.7,61.9,38.1,1.484,73.946,77.045,80.639,1.17,1.068,4.3,38.46,65.042,2.0,21.1247515,0.694444444,0.416666667,0.277777778,,,19,36,19.3,7,9,16,0,20,98.94,-1,Matt Painter,-2.3
2025,Clemson,5,ACC,23.9175,118.69,94.7724,64.3278,23.495,118.345,94.85,0.927,53.6,48.9,28.2,27.6,15.7,20.1,33.7,70.1,52.3,49.3,37.2,32.2,61.6,38.4,2.503,51.614,77.87,81.701,1.148,0.988,4.9,26.367,64.261,0.0,22.68331651,0.529411765,0.411764706,0.117647059,,,22,10,18.0,5,8,13,1,35,98.72,0,Brad Brownell,0.3
2025,Michigan,5,B10,21.8201,116.787,94.9671,69.6043,20.705,115.121,94.416,0.907,54.5,46.3,35.0,28.5,19.8,16.0,33.2,70.2,57.7,45.9,33.4,31.3,57.5,42.5,2.239,57.267,79.111,83.403,1.101,1.002,6.2,37.294,69.422,2.0,18.42336402,0.810810811,0.405405405,0.405405405,,,24,15,27.0,12,4,16,0,7,99.18,-2,Dusty May,3.5
2025,Oregon,5,B10,20.149,116.643,96.4943,67.673,17.877,115.132,97.255,0.874,52.2,49.1,33.4,27.7,16.2,17.6,30.6,70.8,53.0,50.0,34.0,31.7,61.4,38.6,2.452,60.009,77.427,81.554,1.099,1.023,5.3,35.999,67.652,1.0,16.93145851,0.571428571,0.314285714,0.257142857,,,29,23,35.3,8,8,16,0,12,98.64,-3,Dana Altman,6.5
2025,Memphis,5,Amer,15.1407,113.302,98.1617,70.8385,13.001,111.669,98.668,0.806,53.6,48.5,39.4,33.6,19.2,19.1,35.1,67.7,52.0,48.6,38.0,32.2,66.9,33.1,2.425,53.401,77.013,80.871,1.112,1.016,4.9,23.012,70.654,0.0,16.93658011,0.657142857,0.2,0.457142857,,,51,12,53.0,6,5,11,2,34,90.46,-7,Anfernee Hardaway,0.0
2025,Missouri,6,SEC,24.3888,125.359,100.97,68.279,26.199,127.001,100.802,0.934,56.2,50.7,46.8,35.3,15.2,20.0,33.7,67.8,56.7,51.1,37.0,33.4,58.5,41.5,2.197,66.184,78.276,81.594,1.203,1.052,3.0,36.393,68.112,0.0,19.95246024,0.852941176,0.205882353,0.647058824,,,16,44,20.7,7,3,10,0,24,98.55,2,Dennis Gates,-1.0
2025,Illinois,6,B10,23.5881,121.633,98.0448,71.4016,23.718,122.207,98.489,0.923,52.3,47.3,34.6,26.8,15.8,12.7,36.0,73.7,57.3,46.1,31.1,33.3,53.1,46.9,1.177,74.592,78.84,82.012,1.15,1.023,3.4,39.298,71.333,1.0,19.86876457,0.714285714,0.514285714,0.2,,,17,40,22.0,8,7,15,0,16,98.77,1,Brad Underwood,-2.2
2025,BYU,6,B12,22.3965,123.05,100.654,67.3028,26.353,125.443,99.09,0.938,57.2,50.6,30.2,29.5,17.6,17.2,33.3,73.9,58.6,49.3,37.1,34.8,51.7,48.3,1.889,35.971,78.157,80.606,1.173,1.027,4.8,35.191,67.2,2.0,21.78674272,0.861111111,0.277777778,0.583333333,,,25,16,20.7,7,7,14,0,21,98.77,0,Kevin Young,0.9
2025,Mississippi,6,SEC,22.0726,117.897,95.8241,68.1108,20.445,117.393,96.948,0.9,51.1,50.5,35.6,39.5,12.8,20.5,25.4,69.2,51.0,51.6,34.1,32.7,59.8,40.2,2.701,56.397,76.185,79.496,1.105,1.027,4.8,41.324,67.977,2.0,17.76276648,0.472222222,0.305555556,0.166666667,,,28,31,28.3,8,5,13,0,14,98.79,-1,Chris Beard,5.6
2025,Kansas,7,B12,23.2603,116.021,92.761,68.4297,23.065,116.11,93.045,0.927,53.1,46.2,24.3,28.0,16.7,15.6,30.4,72.5,53.4,46.1,35.2,30.9,65.7,34.3,2.526,65.96,77.963,82.013,1.09,0.991,4.1,41.748,68.297,0.0,22.91811569,0.647058824,0.323529412,0.323529412,,,20,46,18.3,6,7,13,0,23,98.64,1,Bill Self,-3.7
2025,Saint Mary's,7,WCC,23.0917,115.324,92.2318,61.7537,22.181,114.965,92.784,0.922,50.9,46.2,31.4,25.0,15.1,16.6,40.5,75.1,51.8,45.8,32.6,31.2,66.6,33.4,1.982,48.461,78.408,81.447,1.147,0.96,4.1,22.682,61.767,1.0,21.57228363,0.764705882,0.235294118,0.529411765,,,21,13,25.3,4,6,10,0,43,96.87,1,Randy Bennett,-2.6
2025,UCLA,7,B10,21.7873,116.828,95.0405,64.9617,22.61,117.87,95.26,0.92,53.0,50.5,32.9,34.6,15.9,22.8,32.8,70.8,53.1,51.2,35.2,33.2,64.0,36.0,1.849,70.64,78.101,81.377,1.123,0.987,3.3,34.636,65.028,1.0,19.26364413,0.970588235,0.382352941,0.588235294,,,26,37,26.3,9,5,14,1,11,98.22,0,Mick Cronin,0.1
2025,Marquette,7,BE,21.5878,117.695,96.1073,67.6373,20.134,116.667,96.533,0.898,52.0,49.9,26.1,30.2,13.5,21.5,30.1,69.0,54.9,51.3,32.5,31.8,53.7,46.3,2.084,62.664,77.724,80.58,1.12,0.999,3.6,34.207,67.717,0.0,19.5032864,0.794117647,0.323529412,0.470588235,,,27,42,26.3,6,7,13,0,30,97.21,0,Shaka Smart,-5.0
2025,Gonzaga,8,WCC,27.2891,123.611,96.3216,70.2431,26.877,123.304,96.427,0.944,55.7,47.5,30.9,28.6,13.2,18.2,32.7,73.6,57.8,49.1,34.4,30.2,66.5,33.5,2.522,61.194,77.317,80.873,1.215,0.977,2.7,26.112,70.141,1.0,24.28972779,0.914285714,0.314285714,0.6,,,8,18,10.0,4,6,10,0,47,97.62,5,Mark Few,4.7
2025,Louisville,8,ACC,22.6465,118.177,95.5301,68.826,23.683,118.342,94.659,0.929,53.4,49.2,34.5,26.8,16.5,18.6,32.2,72.8,57.0,48.3,33.0,33.7,51.9,48.1,2.555,20.225,78.008,81.168,1.135,0.995,5.5,29.98,68.807,0.0,21.62384142,0.571428571,0.314285714,0.257142857,,,23,9,23.3,5,10,15,0,38,97.89,2,Pat Kelsey,-2.2
2025,Mississippi St.,8,SEC,20.0867,118.786,98.6992,68.2016,19.567,118.331,98.764,0.889,51.7,51.9,31.6,35.4,15.1,19.0,34.1,70.5,55.2,50.1,31.4,36.1,57.7,42.3,2.053,58.075,77.214,80.466,1.131,1.052,3.0,38.324,67.963,0.0,17.38635344,0.529411765,0.441176471,0.088235294,,,34,52,33.0,7,6,13,0,29,92.27,0,Chris Jans,-1.9
2025,Connecticut,8,BE,19.3318,121.965,102.633,63.7849,19.585,121.595,102.01,0.883,55.5,48.3,30.6,40.0,17.1,15.5,35.6,72.6,57.3,46.0,35.4,35.1,57.4,42.6,1.638,87.492,78.167,80.841,1.182,1.039,2.2,30.085,63.782,1.0,21.14904125,0.742857143,0.285714286,0.457142857,,,32,34,28.7,5,8,13,1,26,95.27,-1,Dan Hurley,5.8
2025,Baylor,9,B12,21.1589,120.886,99.7268,64.5974,21.224,120.5,99.276,0.903,51.5,51.2,31.0,33.5,16.1,18.8,35.6,68.8,51.2,49.8,34.7,35.4,59.8,40.2,1.871,56.146,76.961,79.571,1.132,1.044,2.0,42.981,64.62,1.0,20.41515786,0.5,0.294117647,0.205882353,,,31,63,25.0,5,7,12,1,40,79.67,1,Scott Drew,-0.8
2025,Georgia,9,SEC,19.3641,115.468,96.1035,66.4963,20.152,115.923,95.771,0.9,52.5,47.2,39.8,30.4,18.8,18.0,36.1,68.2,53.8,47.8,33.5,30.9,63.2,36.8,1.393,64.946,78.786,81.87,1.103,1.011,2.0,37.778,66.394,0.0,16.85581673,0.696969697,0.545454545,0.151515152,,,33,54,34.0,4,5,9,0,33,90.79,0,Mike White,1.3
2025,Creighton,9,BE,18.7025,116.968,98.2653,67.1073,19.093,117.334,98.241,0.885,55.8,47.0,28.5,16.9,18.1,11.7,26.9,72.8,60.5,45.8,33.9,32.7,51.0,49.0,1.954,59.745,78.968,83.115,1.105,1.021,3.1,31.577,67.135,1.0,18.76834502,0.611111111,0.472222222,0.138888889,,,39,28,32.0,6,5,11,0,32,92.27,-1,Greg Mcdermott,1.6
2025,Oklahoma,9,SEC,18.345,119.062,100.717,68.6051,16.818,117.673,100.855,0.855,54.9,51.1,39.6,35.8,17.3,18.1,26.5,68.3,54.6,54.9,37.0,30.5,58.1,41.9,2.256,48.517,77.138,80.403,1.126,1.069,2.1,39.435,68.427,0.0,14.00800924,0.5,0.176470588,0.323529412,,,43,60,42.3,7,4,11,1,22,81.59,-1,Porter Moser,4.0
2025,Arkansas,10,SEC,17.6925,112.943,95.2503,69.4097,16.449,111.898,95.449,0.862,52.7,48.3,35.5,29.4,16.5,17.5,27.6,71.7,54.4,48.5,33.3,31.9,63.3,36.7,1.364,74.808,78.136,81.87,1.083,1.006,1.2,36.561,69.263,2.0,17.14262872,0.527777778,0.472222222,0.055555556,,,42,53,41.7,5,4,9,0,37,76.84,0,John Calipari,9.8
2025,New Mexico,10,MWC,17.3279,112.545,95.2167,72.7518,16.83,111.747,94.917,0.867,50.8,49.2,37.8,35.0,15.6,20.5,31.5,74.4,50.6,48.2,34.1,33.8,67.8,32.2,2.047,45.924,78.318,81.232,1.089,0.964,2.8,24.388,73.074,1.0,17.06945482,0.735294118,0.323529412,0.411764706,,,41,26,43.3,4,7,11,2,46,76.98,0,Richard Pitino,-1.0
2025,Vanderbilt,10,SEC,16.1626,118.017,101.854,69.5281,17.475,118.641,101.166,0.862,51.7,52.9,34.0,39.0,14.7,20.0,32.2,70.3,53.6,51.5,32.5,36.9,59.8,40.2,1.973,36.79,76.255,78.997,1.13,1.061,1.5,35.986,69.566,0.0,13.08948238,0.575757576,0.575757576,0.0,,,48,61,49.0,5,4,9,0,36,66.12,-2,Mark Byington,-0.1
2025,Utah St.,10,MWC,15.2291,120.785,105.555,67.6245,17.365,122.555,105.19,0.853,56.0,51.8,37.6,36.2,16.0,20.2,34.6,69.7,57.7,52.6,35.8,33.8,57.7,42.3,2.077,17.856,77.29,80.475,1.185,1.047,2.3,23.021,67.63,0.0,12.98183029,0.666666667,0.303030303,0.363636364,,,37,35,48.0,2,8,10,0,51,73.16,-2,Jerrod Calhoun,-0.6
2025,VCU,11,A10,20.7041,116.251,95.5473,66.1584,20.229,116.23,96.001,0.9,52.4,44.4,32.2,36.1,16.8,20.6,36.7,70.0,54.2,43.6,33.5,30.6,52.6,47.4,2.233,34.315,78.096,81.568,1.146,0.938,1.1,16.375,66.134,0.0,20.76649049,0.735294118,0.264705882,0.470588235,,,30,17,30.7,2,6,8,1,69,74.65,3,Ryan Odom,-0.3
2025,North Carolina,11,ACC,19.5367,118.913,99.3766,70.5124,19.02,118.831,99.811,0.881,54.2,49.6,34.8,30.0,15.1,15.2,29.2,72.9,54.9,49.2,35.3,33.5,63.0,37.0,1.623,87.298,76.417,79.98,1.134,1.052,1.4,35.154,70.562,0.0,20.38303361,0.567567568,0.351351351,0.216216216,,,36,43,31.3,1,8,9,1,70,38.11,2,Hubert Davis,2.3
2025,Xavier,11,BE,17.1723,115.459,98.2866,69.1435,18.467,116.256,97.789,0.88,53.9,50.6,37.2,28.1,16.0,17.6,25.2,74.8,51.3,50.5,38.8,33.9,62.6,37.4,2.524,42.959,76.997,80.414,1.115,1.013,0.35,28.812,69.015,0.0,17.5696134,0.617647059,0.352941176,0.264705882,,,44,47,39.7,1,8,9,0,60,55.99,0,Sean Miller,1.3
2025,Texas,11,SEC,17.1527,116.755,99.6019,67.4356,16.502,116.676,100.174,0.852,52.5,48.4,36.6,39.3,14.3,16.6,29.8,70.3,51.8,47.5,36.0,33.3,64.6,35.4,2.185,60.878,78.026,80.717,1.13,1.04,0.04,37.234,67.283,,16.0918893,0.8,0.314285714,0.485714286,,,38,70,42.0,7,3,10,0,28,61.65,0,Rodney Terry,0.6
2025,San Diego St.,11,MWC,16.2735,109.848,93.5742,66.1184,14.55,108.888,94.338,0.839,50.6,45.3,32.1,37.2,16.8,19.7,29.4,69.1,51.6,45.0,32.8,30.4,60.6,39.4,1.611,41.617,78.127,81.937,1.048,0.962,0.9,27.647,65.794,,13.77865359,0.666666667,0.366666667,0.3,,,52,51,51.3,3,5,8,1,52,60.96,0,Brian Dutcher,2.3
